,Date,Hour,Daily Peak Probability,Vote
996,2/11/2008,13,,0
997,2/11/2008,14,,0
998,2/11/2008,15,,0
999,2/11/2008,16,,0
1000,2/11/2008,17,,0
1001,2/11/2008,18,,0
1002,2/11/2008,19,,0
1003,2/11/2008,20,,0
1004,2/11/2008,21,,0
1005,2/11/2008,22,,0
1006,2/11/2008,23,,0
1007,2/11/2008,24,,0
1008,2/12/2008,1,,0
1009,2/12/2008,2,,0
1010,2/12/2008,3,,0
1011,2/12/2008,4,,0
1012,2/12/2008,5,,0
1013,2/12/2008,6,,0
1014,2/12/2008,7,,865
1015,2/12/2008,8,,135
1016,2/12/2008,9,,0
1017,2/12/2008,10,,0
1018,2/12/2008,11,,0
1019,2/12/2008,12,,0
1020,2/12/2008,13,,0
1021,2/12/2008,14,,0
1022,2/12/2008,15,,0
1023,2/12/2008,16,,0
1024,2/12/2008,17,,0
1025,2/12/2008,18,,0
1026,2/12/2008,19,,0
1027,2/12/2008,20,,0
1028,2/12/2008,21,,0
1029,2/12/2008,22,,0
1030,2/12/2008,23,,0
1031,2/12/2008,24,,0
1032,2/13/2008,1,,0
1033,2/13/2008,2,,0
1034,2/13/2008,3,,0
1035,2/13/2008,4,,0
1036,2/13/2008,5,,0
1037,2/13/2008,6,,0
1038,2/13/2008,7,,0
1039,2/13/2008,8,,2
1040,2/13/2008,9,,0
1041,2/13/2008,10,,0
1042,2/13/2008,11,,0
1043,2/13/2008,12,,0
1044,2/13/2008,13,,0
1045,2/13/2008,14,,0
1046,2/13/2008,15,,0
1047,2/13/2008,16,,0
1048,2/13/2008,17,,1
1049,2/13/2008,18,,1
1050,2/13/2008,19,,60
1051,2/13/2008,20,,425
1052,2/13/2008,21,,384
1053,2/13/2008,22,,127
1054,2/13/2008,23,,0
1055,2/13/2008,24,,0
1056,2/14/2008,1,,0
1057,2/14/2008,2,,0
1058,2/14/2008,3,,0
1059,2/14/2008,4,,0
1060,2/14/2008,5,,0
1061,2/14/2008,6,,0
1062,2/14/2008,7,,3
1063,2/14/2008,8,,140
1064,2/14/2008,9,,1
1065,2/14/2008,10,,2
1066,2/14/2008,11,,0
1067,2/14/2008,12,,0
1068,2/14/2008,13,,0
1069,2/14/2008,14,,0
1070,2/14/2008,15,,0
1071,2/14/2008,16,,0
1072,2/14/2008,17,,0
1073,2/14/2008,18,,0
1074,2/14/2008,19,,0
1075,2/14/2008,20,,29
1076,2/14/2008,21,,417
1077,2/14/2008,22,,407
1078,2/14/2008,23,,1
1079,2/14/2008,24,,0
1080,2/15/2008,1,,0
1081,2/15/2008,2,,0
1082,2/15/2008,3,,0
1083,2/15/2008,4,,0
1084,2/15/2008,5,,0
1085,2/15/2008,6,,0
1086,2/15/2008,7,,121
1087,2/15/2008,8,,879
1088,2/15/2008,9,,0
1089,2/15/2008,10,,0
1090,2/15/2008,11,,0
1091,2/15/2008,12,,0
1092,2/15/2008,13,,0
1093,2/15/2008,14,,0
1094,2/15/2008,15,,0
1095,2/15/2008,16,,0
1096,2/15/2008,17,,0
1097,2/15/2008,18,,0
1098,2/15/2008,19,,0
1099,2/15/2008,20,,0
1100,2/15/2008,21,,0
1101,2/15/2008,22,,0
1102,2/15/2008,23,,0
1103,2/15/2008,24,,0
1104,2/16/2008,1,,0
1105,2/16/2008,2,,0
1106,2/16/2008,3,,0
1107,2/16/2008,4,,0
1108,2/16/2008,5,,0
1109,2/16/2008,6,,0
1110,2/16/2008,7,,6
1111,2/16/2008,8,,948
1112,2/16/2008,9,,46
1113,2/16/2008,10,,0
1114,2/16/2008,11,,0
1115,2/16/2008,12,,0
1116,2/16/2008,13,,0
1117,2/16/2008,14,,0
1118,2/16/2008,15,,0
1119,2/16/2008,16,,0
1120,2/16/2008,17,,0
1121,2/16/2008,18,,0
1122,2/16/2008,19,,0
1123,2/16/2008,20,,0
1124,2/16/2008,21,,0
1125,2/16/2008,22,,0
1126,2/16/2008,23,,0
1127,2/16/2008,24,,0
1128,2/17/2008,1,,0
1129,2/17/2008,2,,0
1130,2/17/2008,3,,0
1131,2/17/2008,4,,0
1132,2/17/2008,5,,0
1133,2/17/2008,6,,6
1134,2/17/2008,7,,515
1135,2/17/2008,8,,469
1136,2/17/2008,9,,10
1137,2/17/2008,10,,0
1138,2/17/2008,11,,0
1139,2/17/2008,12,,0
1140,2/17/2008,13,,0
1141,2/17/2008,14,,0
1142,2/17/2008,15,,0
1143,2/17/2008,16,,0
1144,2/17/2008,17,,0
1145,2/17/2008,18,,0
1146,2/17/2008,19,,0
1147,2/17/2008,20,,0
1148,2/17/2008,21,,0
1149,2/17/2008,22,,0
1150,2/17/2008,23,,0
1151,2/17/2008,24,,0
1152,2/18/2008,1,,0
1153,2/18/2008,2,,0
1154,2/18/2008,3,,0
1155,2/18/2008,4,,0
1156,2/18/2008,5,,0
1157,2/18/2008,6,,0
1158,2/18/2008,7,,2
1159,2/18/2008,8,,182
1160,2/18/2008,9,,238
1161,2/18/2008,10,,17
1162,2/18/2008,11,,0
1163,2/18/2008,12,,0
1164,2/18/2008,13,,0
1165,2/18/2008,14,,0
1166,2/18/2008,15,,0
1167,2/18/2008,16,,0
1168,2/18/2008,17,,0
1169,2/18/2008,18,,0
1170,2/18/2008,19,,0
1171,2/18/2008,20,,88
1172,2/18/2008,21,,79
1173,2/18/2008,22,,392
1174,2/18/2008,23,,2
1175,2/18/2008,24,,0
1176,2/19/2008,1,,0
1177,2/19/2008,2,,0
1178,2/19/2008,3,,0
1179,2/19/2008,4,,0
1180,2/19/2008,5,,0
1181,2/19/2008,6,,0
1182,2/19/2008,7,,807
1183,2/19/2008,8,,193
1184,2/19/2008,9,,0
1185,2/19/2008,10,,0
1186,2/19/2008,11,,0
1187,2/19/2008,12,,0
1188,2/19/2008,13,,0
1189,2/19/2008,14,,0
1190,2/19/2008,15,,0
1191,2/19/2008,16,,0
1192,2/19/2008,17,,0
1193,2/19/2008,18,,0
1194,2/19/2008,19,,0
1195,2/19/2008,20,,0
1196,2/19/2008,21,,0
1197,2/19/2008,22,,0
1198,2/19/2008,23,,0
1199,2/19/2008,24,,0
1200,2/20/2008,1,,0
1201,2/20/2008,2,,0
1202,2/20/2008,3,,0
1203,2/20/2008,4,,0
1204,2/20/2008,5,,0
1205,2/20/2008,6,,0
1206,2/20/2008,7,,447
1207,2/20/2008,8,,545
1208,2/20/2008,9,,7
1209,2/20/2008,10,,1
1210,2/20/2008,11,,0
1211,2/20/2008,12,,0
1212,2/20/2008,13,,0
1213,2/20/2008,14,,0
1214,2/20/2008,15,,0
1215,2/20/2008,16,,0
1216,2/20/2008,17,,0
1217,2/20/2008,18,,0
1218,2/20/2008,19,,0
1219,2/20/2008,20,,0
1220,2/20/2008,21,,0
1221,2/20/2008,22,,0
1222,2/20/2008,23,,0
1223,2/20/2008,24,,0
1224,2/21/2008,1,,0
1225,2/21/2008,2,,0
1226,2/21/2008,3,,0
1227,2/21/2008,4,,0
1228,2/21/2008,5,,0
1229,2/21/2008,6,,0
1230,2/21/2008,7,,19
1231,2/21/2008,8,,243
1232,2/21/2008,9,,5
1233,2/21/2008,10,,9
1234,2/21/2008,11,,1
1235,2/21/2008,12,,0
1236,2/21/2008,13,,0
1237,2/21/2008,14,,0
1238,2/21/2008,15,,0
1239,2/21/2008,16,,0
1240,2/21/2008,17,,0
1241,2/21/2008,18,,0
1242,2/21/2008,19,,4
1243,2/21/2008,20,,540
1244,2/21/2008,21,,179
1245,2/21/2008,22,,0
1246,2/21/2008,23,,0
1247,2/21/2008,24,,0
1248,2/22/2008,1,,0
1249,2/22/2008,2,,0
1250,2/22/2008,3,,0
1251,2/22/2008,4,,0
1252,2/22/2008,5,,0
1253,2/22/2008,6,,0
1254,2/22/2008,7,,72
1255,2/22/2008,8,,613
1256,2/22/2008,9,,85
1257,2/22/2008,10,,2
1258,2/22/2008,11,,0
1259,2/22/2008,12,,0
1260,2/22/2008,13,,0
1261,2/22/2008,14,,0
1262,2/22/2008,15,,0
1263,2/22/2008,16,,0
1264,2/22/2008,17,,0
1265,2/22/2008,18,,0
1266,2/22/2008,19,,0
1267,2/22/2008,20,,46
1268,2/22/2008,21,,179
1269,2/22/2008,22,,3
1270,2/22/2008,23,,0
1271,2/22/2008,24,,0
1272,2/23/2008,1,,0
1273,2/23/2008,2,,0
1274,2/23/2008,3,,0
1275,2/23/2008,4,,0
1276,2/23/2008,5,,0
1277,2/23/2008,6,,0
1278,2/23/2008,7,,0
1279,2/23/2008,8,,559
1280,2/23/2008,9,,216
1281,2/23/2008,10,,0
1282,2/23/2008,11,,0
1283,2/23/2008,12,,0
1284,2/23/2008,13,,0
1285,2/23/2008,14,,0
1286,2/23/2008,15,,0
1287,2/23/2008,16,,0
1288,2/23/2008,17,,0
1289,2/23/2008,18,,0
1290,2/23/2008,19,,2
1291,2/23/2008,20,,1
1292,2/23/2008,21,,28
1293,2/23/2008,22,,194
1294,2/23/2008,23,,0
1295,2/23/2008,24,,0
1296,2/24/2008,1,,0
1297,2/24/2008,2,,0
1298,2/24/2008,3,,0
1299,2/24/2008,4,,0
1300,2/24/2008,5,,0
1301,2/24/2008,6,,0
1302,2/24/2008,7,,22
1303,2/24/2008,8,,734
1304,2/24/2008,9,,244
1305,2/24/2008,10,,0
1306,2/24/2008,11,,0
1307,2/24/2008,12,,0
1308,2/24/2008,13,,0
1309,2/24/2008,14,,0
1310,2/24/2008,15,,0
1311,2/24/2008,16,,0
1312,2/24/2008,17,,0
1313,2/24/2008,18,,0
1314,2/24/2008,19,,0
1315,2/24/2008,20,,0
1316,2/24/2008,21,,0
1317,2/24/2008,22,,0
1318,2/24/2008,23,,0
1319,2/24/2008,24,,0
1320,2/25/2008,1,,0
1321,2/25/2008,2,,0
1322,2/25/2008,3,,0
1323,2/25/2008,4,,0
1324,2/25/2008,5,,0
1325,2/25/2008,6,,0
1326,2/25/2008,7,,180
1327,2/25/2008,8,,155
1328,2/25/2008,9,,416
1329,2/25/2008,10,,56
1330,2/25/2008,11,,0
1331,2/25/2008,12,,0
1332,2/25/2008,13,,0
1333,2/25/2008,14,,0
1334,2/25/2008,15,,2
1335,2/25/2008,16,,0
1336,2/25/2008,17,,0
1337,2/25/2008,18,,0
1338,2/25/2008,19,,10
1339,2/25/2008,20,,135
1340,2/25/2008,21,,46
1341,2/25/2008,22,,0
1342,2/25/2008,23,,0
1343,2/25/2008,24,,0
1344,2/26/2008,1,,0
1345,2/26/2008,2,,0
1346,2/26/2008,3,,0
1347,2/26/2008,4,,0
1348,2/26/2008,5,,0
1349,2/26/2008,6,,0
1350,2/26/2008,7,,470
1351,2/26/2008,8,,470
1352,2/26/2008,9,,58
1353,2/26/2008,10,,1
1354,2/26/2008,11,,0
1355,2/26/2008,12,,0
1356,2/26/2008,13,,0
1357,2/26/2008,14,,0
1358,2/26/2008,15,,0
1359,2/26/2008,16,,0
1360,2/26/2008,17,,0
1361,2/26/2008,18,,0
1362,2/26/2008,19,,0
1363,2/26/2008,20,,0
1364,2/26/2008,21,,1
1365,2/26/2008,22,,0
1366,2/26/2008,23,,0
1367,2/26/2008,24,,0
1368,2/27/2008,1,,0
1369,2/27/2008,2,,0
1370,2/27/2008,3,,0
1371,2/27/2008,4,,0
1372,2/27/2008,5,,0
1373,2/27/2008,6,,0
1374,2/27/2008,7,,718
1375,2/27/2008,8,,278
1376,2/27/2008,9,,4
1377,2/27/2008,10,,0
1378,2/27/2008,11,,0
1379,2/27/2008,12,,0
1380,2/27/2008,13,,0
1381,2/27/2008,14,,0
1382,2/27/2008,15,,0
1383,2/27/2008,16,,0
1384,2/27/2008,17,,0
1385,2/27/2008,18,,0
1386,2/27/2008,19,,0
1387,2/27/2008,20,,0
1388,2/27/2008,21,,0
1389,2/27/2008,22,,0
1390,2/27/2008,23,,0
1391,2/27/2008,24,,0
1392,2/28/2008,1,,0
1393,2/28/2008,2,,0
1394,2/28/2008,3,,0
1395,2/28/2008,4,,0
1396,2/28/2008,5,,0
1397,2/28/2008,6,,0
1398,2/28/2008,7,,803
1399,2/28/2008,8,,197
1400,2/28/2008,9,,0
1401,2/28/2008,10,,0
1402,2/28/2008,11,,0
1403,2/28/2008,12,,0
1404,2/28/2008,13,,0
1405,2/28/2008,14,,0
1406,2/28/2008,15,,0
1407,2/28/2008,16,,0
1408,2/28/2008,17,,0
1409,2/28/2008,18,,0
1410,2/28/2008,19,,0
1411,2/28/2008,20,,0
1412,2/28/2008,21,,0
1413,2/28/2008,22,,0
1414,2/28/2008,23,,0
1415,2/28/2008,24,,0
1416,2/29/2008,1,,0
1417,2/29/2008,2,,0
1418,2/29/2008,3,,0
1419,2/29/2008,4,,0
1420,2/29/2008,5,,0
1421,2/29/2008,6,,0
1422,2/29/2008,7,,353
1423,2/29/2008,8,,618
1424,2/29/2008,9,,29
1425,2/29/2008,10,,0
1426,2/29/2008,11,,0
1427,2/29/2008,12,,0
1428,2/29/2008,13,,0
1429,2/29/2008,14,,0
1430,2/29/2008,15,,0
1431,2/29/2008,16,,0
1432,2/29/2008,17,,0
1433,2/29/2008,18,,0
1434,2/29/2008,19,,0
1435,2/29/2008,20,,0
1436,2/29/2008,21,,0
1437,2/29/2008,22,,0
1438,2/29/2008,23,,0
1439,2/29/2008,24,,0
1440,3/1/2008,1,,0
1441,3/1/2008,2,,0
1442,3/1/2008,3,,0
1443,3/1/2008,4,,0
1444,3/1/2008,5,,0
1445,3/1/2008,6,,0
1446,3/1/2008,7,,0
1447,3/1/2008,8,,0
1448,3/1/2008,9,,0
1449,3/1/2008,10,,16
1450,3/1/2008,11,,0
1451,3/1/2008,12,,0
1452,3/1/2008,13,,0
1453,3/1/2008,14,,0
1454,3/1/2008,15,,0
1455,3/1/2008,16,,0
1456,3/1/2008,17,,0
1457,3/1/2008,18,,0
1458,3/1/2008,19,,2
1459,3/1/2008,20,,566
1460,3/1/2008,21,,377
1461,3/1/2008,22,,39
1462,3/1/2008,23,,0
1463,3/1/2008,24,,0
1464,3/2/2008,1,,0
1465,3/2/2008,2,,0
1466,3/2/2008,3,,0
1467,3/2/2008,4,,0
1468,3/2/2008,5,,0
1469,3/2/2008,6,,0
1470,3/2/2008,7,,0
1471,3/2/2008,8,,319
1472,3/2/2008,9,,357
1473,3/2/2008,10,,146
1474,3/2/2008,11,,8
1475,3/2/2008,12,,0
1476,3/2/2008,13,,0
1477,3/2/2008,14,,0
1478,3/2/2008,15,,0
1479,3/2/2008,16,,0
1480,3/2/2008,17,,0
1481,3/2/2008,18,,0
1482,3/2/2008,19,,0
1483,3/2/2008,20,,54
1484,3/2/2008,21,,66
1485,3/2/2008,22,,50
1486,3/2/2008,23,,0
1487,3/2/2008,24,,0
1488,3/3/2008,1,,0
1489,3/3/2008,2,,0
1490,3/3/2008,3,,0
1491,3/3/2008,4,,0
1492,3/3/2008,5,,0
1493,3/3/2008,6,,0
1494,3/3/2008,7,,488
1495,3/3/2008,8,,511
1496,3/3/2008,9,,1
1497,3/3/2008,10,,0
1498,3/3/2008,11,,0
1499,3/3/2008,12,,0
1500,3/3/2008,13,,0
1501,3/3/2008,14,,0
1502,3/3/2008,15,,0
1503,3/3/2008,16,,0
1504,3/3/2008,17,,0
1505,3/3/2008,18,,0
1506,3/3/2008,19,,0
1507,3/3/2008,20,,0
1508,3/3/2008,21,,0
1509,3/3/2008,22,,0
1510,3/3/2008,23,,0
1511,3/3/2008,24,,0
1512,3/4/2008,1,,0
1513,3/4/2008,2,,0
1514,3/4/2008,3,,0
1515,3/4/2008,4,,0
1516,3/4/2008,5,,0
1517,3/4/2008,6,,0
1518,3/4/2008,7,,944
1519,3/4/2008,8,,56
1520,3/4/2008,9,,0
1521,3/4/2008,10,,0
1522,3/4/2008,11,,0
1523,3/4/2008,12,,0
1524,3/4/2008,13,,0
1525,3/4/2008,14,,0
1526,3/4/2008,15,,0
1527,3/4/2008,16,,0
1528,3/4/2008,17,,0
1529,3/4/2008,18,,0
1530,3/4/2008,19,,0
1531,3/4/2008,20,,0
1532,3/4/2008,21,,0
1533,3/4/2008,22,,0
1534,3/4/2008,23,,0
1535,3/4/2008,24,,0
1536,3/5/2008,1,,0
1537,3/5/2008,2,,0
1538,3/5/2008,3,,0
1539,3/5/2008,4,,0
1540,3/5/2008,5,,0
1541,3/5/2008,6,,0
1542,3/5/2008,7,,656
1543,3/5/2008,8,,319
1544,3/5/2008,9,,25
1545,3/5/2008,10,,0
1546,3/5/2008,11,,0
1547,3/5/2008,12,,0
1548,3/5/2008,13,,0
1549,3/5/2008,14,,0
1550,3/5/2008,15,,0
1551,3/5/2008,16,,0
1552,3/5/2008,17,,0
1553,3/5/2008,18,,0
1554,3/5/2008,19,,0
1555,3/5/2008,20,,0
1556,3/5/2008,21,,0
1557,3/5/2008,22,,0
1558,3/5/2008,23,,0
1559,3/5/2008,24,,0
1560,3/6/2008,1,,0
1561,3/6/2008,2,,0
1562,3/6/2008,3,,0
1563,3/6/2008,4,,0
1564,3/6/2008,5,,0
1565,3/6/2008,6,,0
1566,3/6/2008,7,,846
1567,3/6/2008,8,,154
1568,3/6/2008,9,,0
1569,3/6/2008,10,,0
1570,3/6/2008,11,,0
1571,3/6/2008,12,,0
1572,3/6/2008,13,,0
1573,3/6/2008,14,,0
1574,3/6/2008,15,,0
1575,3/6/2008,16,,0
1576,3/6/2008,17,,0
1577,3/6/2008,18,,0
1578,3/6/2008,19,,0
1579,3/6/2008,20,,0
1580,3/6/2008,21,,0
1581,3/6/2008,22,,0
1582,3/6/2008,23,,0
1583,3/6/2008,24,,0
1584,3/7/2008,1,,0
1585,3/7/2008,2,,0
1586,3/7/2008,3,,0
1587,3/7/2008,4,,0
1588,3/7/2008,5,,0
1589,3/7/2008,6,,0
1590,3/7/2008,7,,349
1591,3/7/2008,8,,649
1592,3/7/2008,9,,2
1593,3/7/2008,10,,0
1594,3/7/2008,11,,0
1595,3/7/2008,12,,0
1596,3/7/2008,13,,0
1597,3/7/2008,14,,0
1598,3/7/2008,15,,0
1599,3/7/2008,16,,0
1600,3/7/2008,17,,0
1601,3/7/2008,18,,0
1602,3/7/2008,19,,0
1603,3/7/2008,20,,0
1604,3/7/2008,21,,0
1605,3/7/2008,22,,0
1606,3/7/2008,23,,0
1607,3/7/2008,24,,0
1608,3/8/2008,1,,0
1609,3/8/2008,2,,0
1610,3/8/2008,3,,0
1611,3/8/2008,4,,0
1612,3/8/2008,5,,0
1613,3/8/2008,6,,0
1614,3/8/2008,7,,7
1615,3/8/2008,8,,837
1616,3/8/2008,9,,156
1617,3/8/2008,10,,0
1618,3/8/2008,11,,0
1619,3/8/2008,12,,0
1620,3/8/2008,13,,0
1621,3/8/2008,14,,0
1622,3/8/2008,15,,0
1623,3/8/2008,16,,0
1624,3/8/2008,17,,0
1625,3/8/2008,18,,0
1626,3/8/2008,19,,0
1627,3/8/2008,20,,0
1628,3/8/2008,21,,0
1629,3/8/2008,22,,0
1630,3/8/2008,23,,0
1631,3/8/2008,24,,0
1632,3/9/2008,1,,0
1633,3/9/2008,3,,0
1634,3/9/2008,4,,0
1635,3/9/2008,5,,0
1636,3/9/2008,6,,0
1637,3/9/2008,7,,8
1638,3/9/2008,8,,733
1639,3/9/2008,9,,258
1640,3/9/2008,10,,0
1641,3/9/2008,11,,0
1642,3/9/2008,12,,0
1643,3/9/2008,13,,0
1644,3/9/2008,14,,0
1645,3/9/2008,15,,0
1646,3/9/2008,16,,0
1647,3/9/2008,17,,0
1648,3/9/2008,18,,0
1649,3/9/2008,19,,0
1650,3/9/2008,20,,0
1651,3/9/2008,21,,0
1652,3/9/2008,22,,1
1653,3/9/2008,23,,0
1654,3/9/2008,24,,0
1655,3/10/2008,1,,0
1656,3/10/2008,2,,0
1657,3/10/2008,3,,0
1658,3/10/2008,4,,0
1659,3/10/2008,5,,0
1660,3/10/2008,6,,0
1661,3/10/2008,7,,383
1662,3/10/2008,8,,317
1663,3/10/2008,9,,30
1664,3/10/2008,10,,0
1665,3/10/2008,11,,0
1666,3/10/2008,12,,0
1667,3/10/2008,13,,0
1668,3/10/2008,14,,0
1669,3/10/2008,15,,0
1670,3/10/2008,16,,0
1671,3/10/2008,17,,0
1672,3/10/2008,18,,0
1673,3/10/2008,19,,0
1674,3/10/2008,20,,0
1675,3/10/2008,21,,270
1676,3/10/2008,22,,0
1677,3/10/2008,23,,0
1678,3/10/2008,24,,0
1679,3/11/2008,1,,0
1680,3/11/2008,2,,0
1681,3/11/2008,3,,0
1682,3/11/2008,4,,0
1683,3/11/2008,5,,0
1684,3/11/2008,6,,0
1685,3/11/2008,7,,41
1686,3/11/2008,8,,956
1687,3/11/2008,9,,3
1688,3/11/2008,10,,0
1689,3/11/2008,11,,0
1690,3/11/2008,12,,0
1691,3/11/2008,13,,0
1692,3/11/2008,14,,0
1693,3/11/2008,15,,0
1694,3/11/2008,16,,0
1695,3/11/2008,17,,0
1696,3/11/2008,18,,0
1697,3/11/2008,19,,0
1698,3/11/2008,20,,0
1699,3/11/2008,21,,0
1700,3/11/2008,22,,0
1701,3/11/2008,23,,0
1702,3/11/2008,24,,0
1703,3/12/2008,1,,0
1704,3/12/2008,2,,0
1705,3/12/2008,3,,0
1706,3/12/2008,4,,0
1707,3/12/2008,5,,0
1708,3/12/2008,6,,0
1709,3/12/2008,7,,101
1710,3/12/2008,8,,893
1711,3/12/2008,9,,6
1712,3/12/2008,10,,0
1713,3/12/2008,11,,0
1714,3/12/2008,12,,0
1715,3/12/2008,13,,0
1716,3/12/2008,14,,0
1717,3/12/2008,15,,0
1718,3/12/2008,16,,0
1719,3/12/2008,17,,0
1720,3/12/2008,18,,0
1721,3/12/2008,19,,0
1722,3/12/2008,20,,0
1723,3/12/2008,21,,0
1724,3/12/2008,22,,0
1725,3/12/2008,23,,0
1726,3/12/2008,24,,0
1727,3/13/2008,1,,0
1728,3/13/2008,2,,0
1729,3/13/2008,3,,0
1730,3/13/2008,4,,0
1731,3/13/2008,5,,0
1732,3/13/2008,6,,0
1733,3/13/2008,7,,0
1734,3/13/2008,8,,0
1735,3/13/2008,9,,0
1736,3/13/2008,10,,0
1737,3/13/2008,11,,0
1738,3/13/2008,12,,0
1739,3/13/2008,13,,0
1740,3/13/2008,14,,0
1741,3/13/2008,15,,0
1742,3/13/2008,16,,0
1743,3/13/2008,17,,0
1744,3/13/2008,18,,11
1745,3/13/2008,19,,127
1746,3/13/2008,20,,250
1747,3/13/2008,21,,569
1748,3/13/2008,22,,43
1749,3/13/2008,23,,0
1750,3/13/2008,24,,0
1751,3/14/2008,1,,0
1752,3/14/2008,2,,0
1753,3/14/2008,3,,0
1754,3/14/2008,4,,0
1755,3/14/2008,5,,0
1756,3/14/2008,6,,0
1757,3/14/2008,7,,0
1758,3/14/2008,8,,0
1759,3/14/2008,9,,0
1760,3/14/2008,10,,0
1761,3/14/2008,11,,0
1762,3/14/2008,12,,0
1763,3/14/2008,13,,0
1764,3/14/2008,14,,0
1765,3/14/2008,15,,0
1766,3/14/2008,16,,0
1767,3/14/2008,17,,0
1768,3/14/2008,18,,1
1769,3/14/2008,19,,20
1770,3/14/2008,20,,267
1771,3/14/2008,21,,601
1772,3/14/2008,22,,111
1773,3/14/2008,23,,0
1774,3/14/2008,24,,0
1775,3/15/2008,1,,0
1776,3/15/2008,2,,0
1777,3/15/2008,3,,0
1778,3/15/2008,4,,0
1779,3/15/2008,5,,0
1780,3/15/2008,6,,0
1781,3/15/2008,7,,0
1782,3/15/2008,8,,0
1783,3/15/2008,9,,0
1784,3/15/2008,10,,48
1785,3/15/2008,11,,0
1786,3/15/2008,12,,0
1787,3/15/2008,13,,0
1788,3/15/2008,14,,0
1789,3/15/2008,15,,0
1790,3/15/2008,16,,0
1791,3/15/2008,17,,1
1792,3/15/2008,18,,0
1793,3/15/2008,19,,0
1794,3/15/2008,20,,20
1795,3/15/2008,21,,236
1796,3/15/2008,22,,447
1797,3/15/2008,23,,247
1798,3/15/2008,24,,1
1799,3/16/2008,1,,0
1800,3/16/2008,2,,0
1801,3/16/2008,3,,0
1802,3/16/2008,4,,0
1803,3/16/2008,5,,0
1804,3/16/2008,6,,0
1805,3/16/2008,7,,0
1806,3/16/2008,8,,109
1807,3/16/2008,9,,890
1808,3/16/2008,10,,1
1809,3/16/2008,11,,0
1810,3/16/2008,12,,0
1811,3/16/2008,13,,0
1812,3/16/2008,14,,0
1813,3/16/2008,15,,0
1814,3/16/2008,16,,0
1815,3/16/2008,17,,0
1816,3/16/2008,18,,0
1817,3/16/2008,19,,0
1818,3/16/2008,20,,0
1819,3/16/2008,21,,0
1820,3/16/2008,22,,0
1821,3/16/2008,23,,0
1822,3/16/2008,24,,0
1823,3/17/2008,1,,0
1824,3/17/2008,2,,0
1825,3/17/2008,3,,0
1826,3/17/2008,4,,0
1827,3/17/2008,5,,0
1828,3/17/2008,6,,0
1829,3/17/2008,7,,115
1830,3/17/2008,8,,882
1831,3/17/2008,9,,3
1832,3/17/2008,10,,0
1833,3/17/2008,11,,0
1834,3/17/2008,12,,0
1835,3/17/2008,13,,0
1836,3/17/2008,14,,0
1837,3/17/2008,15,,0
1838,3/17/2008,16,,0
1839,3/17/2008,17,,0
1840,3/17/2008,18,,0
1841,3/17/2008,19,,0
1842,3/17/2008,20,,0
1843,3/17/2008,21,,0
1844,3/17/2008,22,,0
1845,3/17/2008,23,,0
1846,3/17/2008,24,,0
1847,3/18/2008,1,,0
1848,3/18/2008,2,,0
1849,3/18/2008,3,,0
1850,3/18/2008,4,,0
1851,3/18/2008,5,,0
1852,3/18/2008,6,,0
1853,3/18/2008,7,,395
1854,3/18/2008,8,,605
1855,3/18/2008,9,,0
1856,3/18/2008,10,,0
1857,3/18/2008,11,,0
1858,3/18/2008,12,,0
1859,3/18/2008,13,,0
1860,3/18/2008,14,,0
1861,3/18/2008,15,,0
1862,3/18/2008,16,,0
1863,3/18/2008,17,,0
1864,3/18/2008,18,,0
1865,3/18/2008,19,,0
1866,3/18/2008,20,,0
1867,3/18/2008,21,,0
1868,3/18/2008,22,,0
1869,3/18/2008,23,,0
1870,3/18/2008,24,,0
1871,3/19/2008,1,,0
1872,3/19/2008,2,,0
1873,3/19/2008,3,,0
1874,3/19/2008,4,,0
1875,3/19/2008,5,,0
1876,3/19/2008,6,,0
1877,3/19/2008,7,,53
1878,3/19/2008,8,,655
1879,3/19/2008,9,,3
1880,3/19/2008,10,,0
1881,3/19/2008,11,,0
1882,3/19/2008,12,,0
1883,3/19/2008,13,,0
1884,3/19/2008,14,,0
1885,3/19/2008,15,,0
1886,3/19/2008,16,,0
1887,3/19/2008,17,,0
1888,3/19/2008,18,,0
1889,3/19/2008,19,,1
1890,3/19/2008,20,,0
1891,3/19/2008,21,,288
1892,3/19/2008,22,,0
1893,3/19/2008,23,,0
1894,3/19/2008,24,,0
1895,3/20/2008,1,,0
1896,3/20/2008,2,,0
1897,3/20/2008,3,,0
1898,3/20/2008,4,,0
1899,3/20/2008,5,,0
1900,3/20/2008,6,,0
1901,3/20/2008,7,,0
1902,3/20/2008,8,,0
1903,3/20/2008,9,,0
1904,3/20/2008,10,,0
1905,3/20/2008,11,,0
1906,3/20/2008,12,,0
1907,3/20/2008,13,,0
1908,3/20/2008,14,,0
1909,3/20/2008,15,,0
1910,3/20/2008,16,,0
1911,3/20/2008,17,,0
1912,3/20/2008,18,,0
1913,3/20/2008,19,,0
1914,3/20/2008,20,,0
1915,3/20/2008,21,,760
1916,3/20/2008,22,,240
1917,3/20/2008,23,,0
1918,3/20/2008,24,,0
1919,3/21/2008,1,,0
1920,3/21/2008,2,,0
1921,3/21/2008,3,,0
1922,3/21/2008,4,,0
1923,3/21/2008,5,,0
1924,3/21/2008,6,,0
1925,3/21/2008,7,,71
1926,3/21/2008,8,,376
1927,3/21/2008,9,,9
